Wing_Span,Length,Height,Multi_Engine,TP_mods,Engine_Type,AUW,MEW,FW,Vmax,Vcruise,Vstall,Range,Hmax,Hmax_(One),ROC,ROC_(One),Vlo,Slo,Vl,Sl
50.91666666666666,58.0,14.0,0,0,2,21500.0,13890.0,6062.0,465.0,447.0,76.82240601507274,2040.0,51000.0,27900.0,2467.0,430.0,4995.41251850409,4000.0,2863.890440997233,2660.0
30.0,21.416666666666668,7.833333333333333,1,0,0,1320.0,780.0,241.2,125.0,120.0,39.0,840.0,15000.0,15000.0,700.0,700.0,1149.8338821850737,700.0,1126.321358411782,640.0
35.333333333333336,24.58333333333333,7.75,1,0,0,2750.0,1637.0,482.4,149.0,138.0,55.0,695.0,16200.0,16200.0,831.0,831.0,1600.0,1025.0,1525.0,615.0
36.16666666666666,24.58333333333333,7.166666666666667,1,0,0,2300.0,1100.0,281.40000000000003,98.0,83.0,50.0,400.0,11300.0,11300.0,505.0,505.0,1370.0,625.0,930.0,400.0
43.75,43.5,14.333333333333334,0,0,2,10850.0,6350.0,3618.0,461.234880816202,348.0,84.0,1064.0,35000.0,21000.0,2900.0,906.0,2550.0,2050.8573488925404,2310.0,1052.6584923047917
45.833333333333336,40.083333333333336,14.333333333333334,0,0,1,10000.0,6150.0,2586.2000000000003,271.415954198846,257.0,76.0,1318.0,29900.0,12500.0,2780.0,700.0,2970.0,1577.8515524869647,3240.0,1084.6972884604893
47.083333333333336,43.5,14.333333333333334,0,0,2,11850.0,6684.0,3780.0,454.1463250935688,351.0,89.1931664100319,1325.0,41000.0,21000.0,2680.0,800.0,2930.0,2696.019947860288,2270.0,1654.9042766213183
36.16666666666666,27.666666666666668,8.166666666666666,1,0,0,3600.0,1940.0,683.4,152.0,150.0,58.0,745.0,14100.0,14100.0,990.0,990.0,1759.0,1183.0,1612.0,732.0
36.75,29.25,10.333333333333334,0,1,0,5700.0,3292.0,683.4,316.0,299.0,66.0,807.0,28600.0,18100.0,1862.0,440.0,1590.0,1250.0,1790.0,640.0
35.166666666666664,22.33333333333333,6.666666666666667,1,0,0,1220.0,680.0,60.3,76.0,65.0,33.0,146.0,11500.0,11500.0,450.0,450.0,730.0,370.0,470.0,290.0
40.333333333333336,26.25,7.333333333333333,1,0,0,3300.0,1845.0,247.9,131.0,123.0,50.0,278.0,15700.0,15700.0,940.0,940.0,970.0,610.0,1265.0,420.0
36.083333333333336,27.08333333333333,10.416666666666666,0,0,0,4600.0,2850.0,683.4,191.0,178.0,71.0,640.0,19500.0,7250.0,1700.0,380.0,1375.0,1120.0,1710.0,1285.0
42.91666666666666,45.5,15.166666666666666,0,0,2,18740.0,10800.0,5912.0,513.0,459.0,88.0,1828.0,45000.0,26000.0,4600.0,1535.0,4615.0,3370.764770429262,2750.0,2443.3865791969483
52.083333333333336,37.5,14.666666666666666,1,0,1,8000.0,3973.0,2244.5,182.0,154.0,61.0,866.0,25000.0,25000.0,1234.0,1234.0,2053.0,1160.0,1655.0,745.0
44.333333333333336,43.75,16.0,0,0,2,18650.0,10500.0,7122.0,490.0,430.0,83.0,1640.0,45000.0,20500.0,5050.0,1300.0,4450.0,3557.5508744730896,2250.0,3082.093527451757
53.5,56.25,17.416666666666668,0,0,2,27337.0,15400.0,8980.0,512.0,457.0,90.0,1630.0,42000.0,22000.0,3500.0,800.0,6400.0,5805.040265049546,4850.0,2645.7391162985928
36.16666666666666,27.25,7.166666666666667,1,0,0,3350.0,2030.0,536.0,153.0,139.0,56.0,603.0,16000.0,16000.0,1050.0,1050.0,1670.0,1219.269963376399,1495.0,826.4074705785583
37.083333333333336,27.58333333333333,10.25,0,0,0,4800.0,2900.0,964.8,187.0,178.0,54.0,770.0,22500.0,7500.0,1650.0,365.0,1100.0,750.0,1260.0,900.0
54.583333333333336,54.833333333333336,18.33333333333333,0,0,2,24650.0,13950.0,9365.0,586.96,533.6,99.65496977319526,2950.0,45000.0,27000.0,1961.318960575844,493.0,6756.432995343885,5395.0,3732.316244103789,2920.0
35.583333333333336,43.25,12.25,0,0,2,13500.0,6988.0,5628.0,464.0,441.0,99.0,1001.0,45000.0,26000.0,6800.0,1750.0,3917.0,2831.321077383925,2800.0,2123.1014809198887
35.0,23.166666666666668,8.333333333333334,1,0,0,2500.0,1455.0,348.40000000000003,128.0,117.0,50.0,715.0,13600.0,13600.0,740.0,740.0,1125.0,750.0,1100.0,585.0
32.75,25.08333333333333,6.5,1,0,0,2775.0,1722.0,261.3,169.0,160.0,48.0,550.0,19000.0,19000.0,1300.0,1300.0,1270.0,1060.0,1025.0,680.0
32.75,25.08333333333333,6.5,1,0,0,2900.0,1820.0,261.3,179.0,165.0,50.0,470.0,19800.0,19800.0,1225.0,1225.0,1260.0,1050.0,1050.0,710.0
46.25,42.16666666666666,16.833333333333332,0,0,1,12500.0,7800.0,4341.6,309.0,295.0,89.0,2025.0,31400.0,16500.0,2780.0,723.0,2970.0,2266.9578169202778,3240.0,2343.959657424567
35.666666666666664,23.5,7.166666666666667,1,0,0,1720.0,1166.0,160.8,149.13304817334586,140.0,44.0,815.1002147290301,12154.323404798046,12154.323404798046,1165.7939731685797,1165.7939731685797,1470.0,1106.0,1280.0,581.0
32.0,22.916666666666668,7.583333333333333,1,0,0,1800.0,1260.0,268.0,147.0,137.0,52.0,404.0,16000.0,16000.0,1000.0,1000.0,666.5,412.5,755.0,400.0
53.5,57.5,15.083333333333334,0,0,2,20750.0,10338.46526647852,6062.0,540.27,526.9300000000001,104.91810626105132,2102.0,51000.0,28258.13739132087,2984.876318899728,910.2190379075374,5150.0,2558.584019345003,3100.0,2660.0
